"[all run data]","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen","[step]","total_world_collagen","percent-pixel-collagen"
,"620","4624564","74.31624350553867",,,,"620","4627378","72.522301735124","620","4568962","74.38486422899716","620","4593058","69.85589648073719","620","4594597","74.58092343887854","620","4625776","73.65944515243604",,,,"620","4618612","73.5418096265072",,,
,"621","4632376","74.37506126850309",,,,"621","4635307","72.58111949808841","621","4577110","74.44368199196157","621","4601530","69.87550240172533","621","4602730","74.62013528085481","621","4633405","73.67905107342418",,,,"621","4626412","73.55161258700127",,,
,"622","4640128","74.44368199196157",,,,"622","4643146","72.5909224585825","622","4584634","74.49269679443192","622","4609270","69.94412312518381","622","4610797","74.63974120184295","622","4640866","73.70845995490637",,,,"622","4634272","73.58102146848348",,,
,"623","4647880","74.51230271542006",,,,"623","4650811","72.5909224585825","623","4592470","74.54171159690227","623","4617394","69.95392608567788","623","4618597","74.64954416233704","623","4648321","73.70845995490637",,,,"623","4641652","73.65944515243604",,,
,"624","4655620","74.58092343887854",,,,"624","4658242","72.5909224585825","624","4600210","74.58092343887854","624","4625470","70.00294088814822","624","4626667","74.67895304381923","624","4655839","73.73786883638859",,,,"624","4649284","73.72806587589452",,,
,"625","4663348","74.64954416233704",,,,"625","4666090","72.61052837957064","625","4607806","74.61033232036075","625","4633378","70.03234976963043","625","4634587","74.6887560043133","625","4663906","73.73786883638859",,,,"625","4657036","73.79668659935301",,,
,"626","4671772","74.72796784628957",,,,"626","4673662","72.63013430055877","626","4615642","74.62993824134888","626","4640986","70.10097049308891","626","4642612","74.6887560043133","626","4672015","73.75747475737673",,,,"626","4664764","73.82609548083522",,,
,"627","4678924","74.73777080678364",,,,"627","4681507","72.65954318204098","627","4623622","74.6593471228311","627","4648990","70.18919713753553","627","4650631","74.70836192530145","627","4679881","73.77708067836487",,,,"627","4673044","73.83589844132928",,,
,"628","4686700","74.74757376727771",,,,"628","4689613","72.7477698264876","628","4631002","74.6887560043133","628","4656754","70.23821194000588","628","4658368","74.71816488579552","628","4687345","73.78688363885894",,,,"628","4680868","73.88491324379963",,,
,"629","4694584","74.786785609254",,,,"629","4697494","72.80658758945202","629","4638838","74.6887560043133","629","4664578","70.28722674247624","629","4665796","74.75737672777178","629","4695556","73.81629252034114",,,,"629","4689136","73.96333692775218",,,
,"630","4702132","74.8456033722184",,,,"630","4705108","72.82619351044015","630","4646854","74.70836192530145","630","4672198","70.33624154494657","630","4673389","74.81619449073621","630","4702729","73.84570140182335",,,,"630","4696996","74.0221546907166",,,
,"631","4709656","74.86520929320655",,,,"631","4713289","72.83599647093422","631","4654702","74.70836192530145","631","4679962","70.40486226840505","631","4681033","74.8456033722184","631","4710043","73.87511028330556",,,,"631","4704388","74.04176061170473",,,
,"632","4717840","74.87501225370062",,,,"632","4720948","72.85560239192236","632","4662454","74.72796784628957","632","4687534","70.43427114988727","632","4688875","74.88481521419469","632","4717348","73.91432212528184",,,,"632","4711612","74.0515635721988",,,
,"633","4725208","74.87501225370062",,,,"633","4728724","72.86540535241643","633","4670638","74.76717968826586","633","4695562","70.46368003136948","633","4696300","74.92402705617096","633","4725016","73.9241250857759",,,,"633","4719184","74.0515635721988",,,
,"634","4732984","74.95343593765317",,,,"634","4736209","72.9046171943927","634","4678510","74.83580041172434","634","4703494","70.53230075482796","634","4703773","74.9436329771591","634","4733200","73.93392804626998",,,,"634","4726756","74.0515635721988",,,
,"635","4740976","74.99264777962945",,,,"635","4743934","72.91442015488678","635","4686634","74.88481521419469","635","4711342","70.62052739927458","635","4711630","74.99264777962945","635","4740733","73.93392804626998",,,,"635","4734124","74.0515635721988",,,
,"636","4748404","75.071071463582",,,,"636","4751830","72.95363199686305","636","4694794","74.89461817468876","636","4718818","70.69895108322714","636","4719094","75.04166258209979","636","4748149","73.94373100676404",,,,"636","4741924","74.06136653269287",,,
,,,,,,,"637","4759915","73.01244975982746","637","4702426","74.93383001666503","637","4726594","70.76757180668562",,,,"637","4755907","73.95353396725811",,,,"637","4749772","74.06136653269287",,,
,,,,,,,"638","4767403","73.06146456229781","638","4710478","74.97304185864131","638","4734178","70.79698068816782",,,,"638","4763173","73.99274580923439",,,,"638","4757776","74.07116949318694",,,
,,,,,,,"639","4775155","73.13988824625037","639","4717930","75.00245074012352","639","4742314","70.8361925301441",,,,"639","4771288","74.00254876972846",,,,"639","4765816","74.08097245368101",,,
,,,,,,,"640","4782745","73.13988824625037",,,,"640","4750066","70.86560141162632",,,,"640","4778692","74.01235173022252",,,,"640","4773808","74.09077541417508",,,
,,,,,,,"641","4790038","73.1594941672385",,,,"641","4757458","70.89501029310853",,,,"641","4786567","74.01235173022252",,,,"641","4781140","74.12018429565728",,,
,,,,,,,"642","4797433","73.18890304872072",,,,"642","4765498","70.963631016567",,,,"642","4793980","74.0221546907166",,,,"642","4788592","74.1495931771395",,,
,,,,,,,"643","4805551","73.18890304872072",,,,"643","4773610","71.00284285854329",,,,"643","4801585","74.03195765121066",,,,"643","4796116","74.16919909812763",,,
,,,,,,,"644","4813753","73.18890304872072",,,,"644","4781722","71.0616606215077",,,,"644","4809412","74.0515635721988",,,,"644","4804168","74.18880501911578",,,
,,,,,,,"645","4821259","73.21831193020293",,,,"645","4789618","71.0910695029899",,,,"645","4817152","74.0515635721988",,,,"645","4812028","74.21821390059799",,,
,,,,,,,"646","4828543","73.21831193020293",,,,"646","4797322","71.12047838447211",,,,"646","4824421","74.08097245368101",,,,"646","4820020","74.26722870306833",,,
,,,,,,,"647","4836568","73.24772081168513",,,,"647","4804918","71.13028134496618",,,,"647","4832074","74.10057837466915",,,,"647","4827136","74.30644054504461",,,
,,,,,,,"648","4844179","73.24772081168513",,,,"648","4812334","71.16949318694246",,,,"648","4839751","74.1495931771395",,,,"648","4834444","74.37506126850309",,,
,,,,,,,"649","4851583","73.26732673267327",,,,"649","4820254","71.21850798941281",,,,"649","4847653","74.18880501911578",,,,"649","4842340","74.45348495245564",,,
,,,,,,,"650","4859416","73.30653857464955",,,,"650","4828342","71.24791687089501",,,,"650","4855249","74.21821390059799",,,,"650","4849912","74.51230271542006",,,
,,,,,,,"651","4867069","73.32614449563769",,,,"651","4836418","71.29693167336535",,,,"651","4862581","74.21821390059799",,,,"651","4857628","74.61033232036075",,,
,,,,,,,"652","4874710","73.32614449563769",,,,"652","4844614","71.35574943632977",,,,"652","4870612","74.21821390059799",,,,"652","4865260","74.62993824134888",,,
,,,,,,,"653","4882078","73.33594745613175",,,,"653","4852570","71.36555239682384",,,,"653","4878055","74.21821390059799",,,,"653","4872928","74.66915008332516",,,
,,,,,,,"654","4889815","73.33594745613175",,,,"654","4860550","71.42437015978825",,,,"654","4885834","74.21821390059799",,,,"654","4880920","74.69855896480738",,,
,,,,,,,"655","4897558","73.34575041662582",,,,"655","4868338","71.4733849622586",,,,"655","4893883","74.22801686109204",,,,"655","4888540","74.76717968826586",,,
,,,,,,,"656","4905190","73.39476521909617",,,,"656","4876246","71.48318792275268",,,,"656","4901665","74.22801686109204",,,,"656","4896592","74.82599745123026",,,
,,,,,,,"657","4912828","73.44378002156651",,,,"657","4883914","71.51259680423487",,,,"657","4909495","74.22801686109204",,,,"657","4904320","74.86520929320655",,,
,,,,,,,"658","4920409","73.49279482403686",,,,"658","4892110","71.53220272522302",,,,"658","4917376","74.24762278208019",,,,"658","4912096","74.9142240956769",,,
,,,,,,,"659","4928584","73.5418096265072",,,,"659","4899562","71.5714145671993",,,,"659","4925533","74.24762278208019",,,,"659","4919632","74.98284481913538",,,
,,,,,,,"660","4936441","73.55161258700127",,,,"660","4907722","71.58121752769337",,,,"660","4933570","74.25742574257426",,,,"660","4927144","75.01225370061759",,,
,,,,,,,"661","4943950","73.56141554749534",,,,"661","4915558","71.6008234486815",,,,"661","4941055","74.26722870306833",,,,,,,,,
,,,,,,,"662","4952221","73.60062738947161",,,,"662","4923790","71.6008234486815",,,,"662","4948672","74.26722870306833",,,,,,,,,
,,,,,,,"663","4959886","73.60062738947161",,,,"663","4931230","71.6008234486815",,,,"663","4956289","74.29663758455054",,,,,,,,,
,,,,,,,"664","4967758","73.60062738947161",,,,"664","4939642","71.6008234486815",,,,"664","4963870","74.30644054504461",,,,,,,,,
,,,,,,,"665","4975366","73.6104303499657",,,,"665","4947502","71.61062640917557",,,,"665","4971508","74.30644054504461",,,,,,,,,
,,,,,,,"666","4982893","73.62023331045975",,,,"666","4955422","71.61062640917557",,,,"666","4979332","74.31624350553867",,,,,,,,,
,,,,,,,"667","4990648","73.62023331045975",,,,"667","4963138","71.62042936966964",,,,"667","4986565","74.36525830800902",,,,,,,,,
,,,,,,,"668","4998346","73.62023331045975",,,,"668","4971274","71.64983825115185",,,,"668","4994737","74.37506126850309",,,,,,,,,
,,,,,,,"669","5005891","73.65944515243604",,,,"669","4979326","71.68905009312813",,,,"669","5002402","74.42407607097343",,,,,,,,,
,,,,,,,"670","5013400","73.6692481129301",,,,"670","4987390","71.77727673757474",,,,"670","5010574","74.48289383393785",,,,,,,,,
,,,,,,,"671","5020741","73.67905107342418",,,,"671","4995022","71.87530634251544",,,,"671","5017933","74.51230271542006",,,,,,,,,
,,,,,,,"672","5027935","73.70845995490637",,,,"672","5002954","71.91451818449171",,,,"672","5025517","74.57112047838447",,,,,,,,,
,,,,,,,"673","5035270","73.78688363885894",,,,"673","5010382","71.94392706597392",,,,"673","5033245","74.62013528085481",,,,,,,,,
,,,,,,,"674","5042539","73.84570140182335",,,,"674","5017750","71.97333594745612",,,,"674","5040526","74.67895304381923",,,,,,,,,
,,,,,,,"675","5050633","73.84570140182335",,,,"675","5025334","72.0125477894324",,,,"675","5048251","74.74757376727771",,,,,,,,,
,,,,,,,"676","5058943","73.85550436231742",,,,"676","5032894","72.09097147338497",,,,"676","5056570","74.75737672777178",,,,,,,,,
,,,,,,,"677","5066962","73.8947162042937",,,,"677","5039650","72.16939515733752",,,,"677","5064367","74.75737672777178",,,,,,,,,
,,,,,,,"678","5075032","73.94373100676404",,,,"678","5047546","72.22821292030193",,,,"678","5072005","74.82599745123026",,,,,,,,,
,,,,,,,"679","5082793","73.98294284874032",,,,"679","5055010","72.29683364376041",,,,"679","5079712","74.87501225370062",,,,,,,,,
,,,,,,,"680","5090851","74.0515635721988",,,,"680","5062954","72.30663660425449",,,,"680","5087833","74.88481521419469",,,,,,,,,
,,,,,,,"681","5098522","74.08097245368101",,,,"681","5070910","72.3654543672189",,,,"681","5095618","74.90442113518283",,,,,,,,,
,,,,,,,"682","5106613","74.12998725615137",,,,"682","5078602","72.42427213018331",,,,"682","5103154","74.9436329771591",,,,,,,,,
,,,,,,,"683","5114716","74.1495931771395",,,,"683","5086078","72.48308989314773",,,,"683","5110531","74.97304185864131",,,,,,,,,
,,,,,,,"684","5122561","74.20841094010392",,,,"684","5093686","72.55171061660621",,,,"684","5118436","74.98284481913538",,,,,,,,,
,,,,,,,"685","5130274","74.32604646603275",,,,"685","5101486","72.63993726105284",,,,"685","5126080","75.01225370061759",,,,,,,,,
